#  1
FD22  1.36913681  1.00000000  P
FD23  3.76973343  1.00000000  P
FD24  1.22862720  1.00000000  P
FD25  3.52808762  1.00000000  P
FD26  3.82640791  1.00000000  P
FD27  4.76709795  1.00000000  P
FD28  4.71972370  1.00000000  P
FD29  8.34585571  1.00000000  P
FD30  6.91342354  1.00000000  P
FD31  5.96941900  1.00000000  P
FD32  2.16618204  1.00000000  P
FD33  3.49940705  1.00000000  P
FD34  4.31723785  1.00000000  P
FD35  3.62655830  1.00000000  P
FD36  2.25517392  1.00000000  P
FD37  3.96240139  1.00000000  P
FD38  3.02008128  1.00000000  P
FD39  5.67934895  1.00000000  P
FD40  6.19405937  1.00000000  P
FD41  6.97761679  1.00000000  P
FD42  3.70226431  1.00000000  P
FD43  5.13698101  1.00000000  P
FD44  7.96293974  1.00000000  P
FD45  2.13146591  1.00000000  P
FD46  6.36640596  1.00000000  P
FD47  5.90412426  1.00000000  P
FD48  6.00973654  1.00000000  P
FD49  8.13534164  1.00000000  P
FD50  7.19185829  1.00000000  P
FD51  4.64380693  1.00000000  P
FD52  6.89328766  1.00000000  P
FD53  5.64708900  1.00000000  P
#  7
FD01  9.55300522  1.00000000  P
FD02  7.64372253  1.00000000  P
FD03  3.11552238  1.00000000  P
FD04  10.8112984  1.00000000  P
FD05  6.44248104  1.00000000  P
FD06  6.66520357  1.00000000  P
FD07  10.6231279  1.00000000  P
FD08  7.15483475  1.00000000  P
FD09  3.73559117  1.00000000  P
FD10  9.13394165  1.00000000  P
FD11  13.3854103  1.00000000  P
FD12  11.3349361  1.00000000  P
FD13  6.46344757  1.00000000  P
FD14  3.57459116  1.00000000  P
FD15  3.29540062  1.00000000  P
FD16  10.5220547  1.00000000  P
FD17  8.48911476  1.00000000  P
FD18  8.03050232  1.00000000  P
FD19  5.33179808  1.00000000  P
FD20  4.49143267  1.00000000  P
FD21  8.29143333  1.00000000  P
FD22  4.76324415  1.00000000  P
FD23  7.25800276  1.00000000  P
FD24  5.40084696  1.00000000  P
FD25  3.83038306  1.00000000  P
FD26  8.17089176  1.00000000  P
FD27  8.69359875  1.00000000  P
FD28  4.92638397  1.00000000  P
FD29  8.11156082  1.00000000  P
FD30  9.74379921  1.00000000  P
FD31  10.5984087  1.00000000  P
FD32  6.41250038  1.00000000  P
FD33  5.71783876  1.00000000  P
FD34  8.98884678  1.00000000  P
FD35  7.97909403  1.00000000  P
FD36  7.01572084  1.00000000  P
FD37  3.45733404  1.00000000  P
FD38  6.52388525  1.00000000  P
FD39  1.91550863  1.00000000  P
FD40  4.86999321  1.00000000  P
FD41  10.0862980  1.00000000  P
FD42  2.29203200  1.00000000  P
FD43  7.05767918  1.00000000  P
FD44  7.16938591  1.00000000  P
FD45  4.47760153  1.00000000  P
FD46  2.33384681  1.00000000  P
FD47  5.24916840  1.00000000  P
FD48  6.50308895  1.00000000  P
FD49  4.28124619  1.00000000  P
FD50  8.87901020  1.00000000  P
FD51  2.61200738  1.00000000  P
FD52  6.34467077  1.00000000  P
FD53  9.97452641  1.00000000  P
#  8
FD01  11.5420828  1.00000000  P
FD02  11.0844212  1.00000000  P
FD03  7.41780472  1.00000000  P
FD04  6.43424463  1.00000000  P
FD05  5.39894342  1.00000000  P
FD06  13.9105406  1.00000000  P
FD07  10.3713560  1.00000000  P
FD08  8.60810089  1.00000000  P
FD09  9.05055046  1.00000000  P
FD10  2.04362917  1.00000000  P
FD11  13.3809195  1.00000000  P
FD12  12.0483742  1.00000000  P
FD13  12.0413599  1.00000000  P
FD14  5.35284376  1.00000000  P
FD15  10.4118614  1.00000000  P
FD16  7.83155823  1.00000000  P
FD17  9.12315750  1.00000000  P
FD18  2.63098955  1.00000000  P
FD19  6.73499584  1.00000000  P
FD20  10.0428991  1.00000000  P
FD21  6.53886127  1.00000000  P
FD22  4.80067730  1.00000000  P
FD23  6.49878788  1.00000000  P
FD24  3.45774674  1.00000000  P
FD25  6.94116974  1.00000000  P
FD26  5.32458162  1.00000000  P
FD27  6.78600645  1.00000000  P
FD28  5.17986917  1.00000000  P
FD29  7.78473997  1.00000000  P
FD30  4.13003159  1.00000000  P
FD31  5.57325315  1.00000000  P
FD32  4.68657637  1.00000000  P
FD33  3.54863644  1.00000000  P
FD34  4.28207254  1.00000000  P
FD35  1.58974493  1.00000000  P
FD36  3.21025491  1.00000000  P
FD37  5.87567568  1.00000000  P
FD38  2.25977397  1.00000000  P
FD39  8.12463856  1.00000000  P
FD40  6.87884140  1.00000000  P
FD41  9.24257851  1.00000000  P
FD42  6.64959860  1.00000000  P
FD43  3.89449000  1.00000000  P
FD44  11.2877817  1.00000000  P
FD45  4.38711643  1.00000000  P
FD46  9.23124504  1.00000000  P
FD47  9.27145863  1.00000000  P
FD48  9.34422302  1.00000000  P
FD49  11.2122269  1.00000000  P
FD50  5.14785862  1.00000000  P
FD51  7.86278582  1.00000000  P
FD52  6.83404207  1.00000000  P
FD53  6.38086557  1.00000000  P
#  9
FD01  4.44939041  1.00000000  P
FD02  6.34525442  1.00000000  P
FD03  12.0562553  1.00000000  P
FD04  15.8153811  1.00000000  P
FD05  13.0983162  1.00000000  P
FD06  12.9535170  1.00000000  P
FD07  18.4128933  1.00000000  P
FD08  15.6238737  1.00000000  P
FD09  13.1897898  1.00000000  P
FD10  11.6187382  1.00000000  P
FD11  3.75008774  1.00000000  P
FD12  2.70206881  1.00000000  P
FD13  9.63485909  1.00000000  P
FD14  8.18305874  1.00000000  P
FD15  12.3537178  1.00000000  P
FD16  5.32774162  1.00000000  P
FD17  4.13711452  1.00000000  P
FD18  11.8202410  1.00000000  P
FD19  6.88528824  1.00000000  P
FD20  9.24766254  1.00000000  P
FD21  14.8850441  1.00000000  P
FD22  7.27836084  1.00000000  P
FD23  5.37519360  1.00000000  P
FD24  8.48676777  1.00000000  P
FD25  7.64437342  1.00000000  P
FD26  6.01669645  1.00000000  P
FD27  4.54644823  1.00000000  P
FD28  11.8493156  1.00000000  P
FD29  15.5943937  1.00000000  P
FD30  13.6176033  1.00000000  P
FD31  8.16249752  1.00000000  P
FD32  6.23788071  1.00000000  P
FD33  10.8140440  1.00000000  P
FD34  7.82920361  1.00000000  P
FD35  9.73251724  1.00000000  P
FD36  7.88597202  1.00000000  P
FD37  10.7304058  1.00000000  P
FD38  10.1242723  1.00000000  P
FD39  10.9336033  1.00000000  P
FD40  13.1593914  1.00000000  P
FD41  2.36562705  1.00000000  P
FD42  9.48167992  1.00000000  P
FD43  12.2753859  1.00000000  P
FD44  7.56815767  1.00000000  P
FD45  9.34882164  1.00000000  P
FD46  10.7297783  1.00000000  P
FD47  7.41892433  1.00000000  P
FD48  6.34574699  1.00000000  P
FD49  11.1408272  1.00000000  P
FD50  14.2415733  1.00000000  P
FD51  9.00268078  1.00000000  P
FD52  14.0959082  1.00000000  P
FD53  6.56790781  1.00000000  P
#  10
FD01  5.97442007  1.00000000  P
FD02  5.55857182  1.00000000  P
FD03  7.31801414  1.00000000  P
FD04  11.4208746  1.00000000  P
FD05  8.29601002  1.00000000  P
FD06  10.0735073  1.00000000  P
FD07  13.5107088  1.00000000  P
FD08  10.7047710  1.00000000  P
FD09  8.62081909  1.00000000  P
FD10  7.58024406  1.00000000  P
FD11  8.61068726  1.00000000  P
FD12  6.90714216  1.00000000  P
FD13  7.27301121  1.00000000  P
FD14  3.33099771  1.00000000  P
FD15  8.24064827  1.00000000  P
FD16  5.38726044  1.00000000  P
FD17  3.91551352  1.00000000  P
FD18  7.46615458  1.00000000  P
FD19  2.47456050  1.00000000  P
FD20  5.89747286  1.00000000  P
FD21  10.0668564  1.00000000  P
FD22  2.52958846  1.00000000  P
FD23  2.29186559  1.00000000  P
FD24  3.85980010  1.00000000  P
FD25  3.33121634  1.00000000  P
FD26  3.50211430  1.00000000  P
FD27  3.50182772  1.00000000  P
FD28  6.96448755  1.00000000  P
FD29  10.6669941  1.00000000  P
FD30  9.33651638  1.00000000  P
FD31  6.07993507  1.00000000  P
FD32  2.41786623  1.00000000  P
FD33  6.07354593  1.00000000  P
FD34  4.87969446  1.00000000  P
FD35  5.72352028  1.00000000  P
FD36  3.92013049  1.00000000  P
FD37  5.82081461  1.00000000  P
FD38  5.60963440  1.00000000  P
FD39  6.48959780  1.00000000  P
FD40  8.22502899  1.00000000  P
FD41  4.92801905  1.00000000  P
FD42  4.80580282  1.00000000  P
FD43  7.65874672  1.00000000  P
FD44  6.03339243  1.00000000  P
FD45  4.48100233  1.00000000  P
FD46  6.60515261  1.00000000  P
FD47  4.45791435  1.00000000  P
FD48  3.93760824  1.00000000  P
FD49  7.67168808  1.00000000  P
FD50  9.68337440  1.00000000  P
FD51  4.83321619  1.00000000  P
FD52  9.14281082  1.00000000  P
FD53  5.13209677  1.00000000  P
#  11
FD01  13.3073130  1.00000000  P
FD02  13.1733475  1.00000000  P
FD03  10.0375090  1.00000000  P
FD04  8.03538227  1.00000000  P
FD05  7.88006592  1.00000000  P
FD06  16.3799629  1.00000000  P
FD07  12.5871296  1.00000000  P
FD08  11.1542501  1.00000000  P
FD09  11.6712208  1.00000000  P
FD10  2.12938905  1.00000000  P
FD11  14.5502195  1.00000000  P
FD12  13.6249266  1.00000000  P
FD13  14.3155165  1.00000000  P
FD14  7.78862667  1.00000000  P
FD15  13.0149212  1.00000000  P
FD16  8.71994209  1.00000000  P
FD17  10.8546219  1.00000000  P
FD18  4.48897791  1.00000000  P
FD19  8.94545460  1.00000000  P
FD20  12.4218636  1.00000000  P
FD21  8.76680374  1.00000000  P
FD22  7.05500126  1.00000000  P
FD23  8.25936222  1.00000000  P
FD24  5.75054312  1.00000000  P
FD25  9.33562279  1.00000000  P
FD26  6.51629496  1.00000000  P
FD27  8.18094158  1.00000000  P
FD28  7.77845716  1.00000000  P
FD29  10.1711473  1.00000000  P
FD30  5.47188044  1.00000000  P
FD31  5.60098839  1.00000000  P
FD32  6.48894548  1.00000000  P
FD33  6.04237413  1.00000000  P
FD34  4.76675558  1.00000000  P
FD35  2.72170854  1.00000000  P
FD36  4.79280281  1.00000000  P
FD37  8.50777531  1.00000000  P
FD38  4.54389524  1.00000000  P
FD39  10.7238846  1.00000000  P
FD40  9.48959637  1.00000000  P
FD41  10.8257122  1.00000000  P
FD42  9.21556187  1.00000000  P
FD43  6.17117405  1.00000000  P
FD44  13.4548140  1.00000000  P
FD45  6.88652420  1.00000000  P
FD46  11.7857466  1.00000000  P
FD47  11.5758934  1.00000000  P
FD48  11.4481096  1.00000000  P
FD49  13.7538252  1.00000000  P
FD50  7.04498672  1.00000000  P
FD51  10.3488207  1.00000000  P
FD52  9.35956573  1.00000000  P
FD53  6.97045279  1.00000000  P
#  12
FD01  7.03803205  1.00000000  P
FD02  5.49055672  1.00000000  P
FD03  5.07252979  1.00000000  P
FD04  11.1305056  1.00000000  P
FD05  7.19733047  1.00000000  P
FD06  7.78218174  1.00000000  P
FD07  12.0772648  1.00000000  P
FD08  8.98909760  1.00000000  P
FD09  6.18690395  1.00000000  P
FD10  8.16742229  1.00000000  P
FD11  10.7194500  1.00000000  P
FD12  8.72200680  1.00000000  P
FD13  5.70996141  1.00000000  P
FD14  1.98964715  1.00000000  P
FD15  5.58868504  1.00000000  P
FD16  7.94541216  1.00000000  P
FD17  5.74562454  1.00000000  P
FD18  7.49498749  1.00000000  P
FD19  2.72548699  1.00000000  P
FD20  3.78180432  1.00000000  P
FD21  9.07240582  1.00000000  P
FD22  2.68820310  1.00000000  P
FD23  4.56796551  1.00000000  P
FD24  3.93525791  1.00000000  P
FD25  1.62603760  1.00000000  P
FD26  5.79529285  1.00000000  P
FD27  6.05226612  1.00000000  P
FD28  5.65075636  1.00000000  P
FD29  9.32010651  1.00000000  P
FD30  9.42223358  1.00000000  P
FD31  8.29282951  1.00000000  P
FD32  4.15747786  1.00000000  P
FD33  5.51524830  1.00000000  P
FD34  6.80410337  1.00000000  P
FD35  6.59157181  1.00000000  P
FD36  5.11286354  1.00000000  P
FD37  4.10263300  1.00000000  P
FD38  5.63835335  1.00000000  P
FD39  3.92329025  1.00000000  P
FD40  6.45144272  1.00000000  P
FD41  7.32112837  1.00000000  P
FD42  2.54708982  1.00000000  P
FD43  7.13520575  1.00000000  P
FD44  5.41674423  1.00000000  P
FD45  3.61390924  1.00000000  P
FD46  3.97539854  1.00000000  P
FD47  3.22639656  1.00000000  P
FD48  4.02677631  1.00000000  P
FD49  5.23443794  1.00000000  P
FD50  9.14704895  1.00000000  P
FD51  2.30256772  1.00000000  P
FD52  7.66841030  1.00000000  P
FD53  7.54904509  1.00000000  P
#  13
FD01  11.0094147  1.00000000  P
FD02  10.5065289  1.00000000  P
FD03  7.34207201  1.00000000  P
FD04  7.60340118  1.00000000  P
FD05  5.72736692  1.00000000  P
FD06  13.4638577  1.00000000  P
FD07  11.0429850  1.00000000  P
FD08  9.00134373  1.00000000  P
FD09  8.98730564  1.00000000  P
FD10  2.96466064  1.00000000  P
FD11  12.9910460  1.00000000  P
FD12  11.6124582  1.00000000  P
FD13  11.4983320  1.00000000  P
FD14  4.75045919  1.00000000  P
FD15  10.1486692  1.00000000  P
FD16  7.56782055  1.00000000  P
FD17  8.61120415  1.00000000  P
FD18  3.18566728  1.00000000  P
FD19  6.08761930  1.00000000  P
FD20  9.53576946  1.00000000  P
FD21  7.19943190  1.00000000  P
FD22  4.03791237  1.00000000  P
FD23  5.89350891  1.00000000  P
FD24  2.44136810  1.00000000  P
FD25  6.33176899  1.00000000  P
FD26  4.88666677  1.00000000  P
FD27  6.33739758  1.00000000  P
FD28  5.22133303  1.00000000  P
FD29  8.34046745  1.00000000  P
FD30  5.17171669  1.00000000  P
FD31  5.70161676  1.00000000  P
FD32  3.95622396  1.00000000  P
FD33  3.34686255  1.00000000  P
FD34  3.90497017  1.00000000  P
FD35  0.901300907  1.00000000  P
FD36  2.10081649  1.00000000  P
FD37  5.69215870  1.00000000  P
FD38  1.71371460  1.00000000  P
FD39  7.85169220  1.00000000  P
FD40  7.06729269  1.00000000  P
FD41  8.76986694  1.00000000  P
FD42  6.19587135  1.00000000  P
FD43  4.28663445  1.00000000  P
FD44  10.7283287  1.00000000  P
FD45  3.78257942  1.00000000  P
FD46  8.86830616  1.00000000  P
FD47  8.75147247  1.00000000  P
FD48  8.81204224  1.00000000  P
FD49  10.7811327  1.00000000  P
FD50  6.12034416  1.00000000  P
FD51  7.30697966  1.00000000  P
FD52  7.20958471  1.00000000  P
FD53  6.26743317  1.00000000  P
#  14
FD01  11.1792841  1.00000000  P
FD02  9.49042130  1.00000000  P
FD03  1.98452878  1.00000000  P
FD04  8.65179443  1.00000000  P
FD05  4.26930380  1.00000000  P
FD06  8.89366245  1.00000000  P
FD07  8.34137440  1.00000000  P
FD08  5.04151440  1.00000000  P
FD09  3.05903983  1.00000000  P
FD10  7.77444553  1.00000000  P
FD11  14.7031765  1.00000000  P
FD12  12.8004255  1.00000000  P
FD13  8.78786564  1.00000000  P
FD14  3.99698591  1.00000000  P
FD15  4.69714785  1.00000000  P
FD16  10.8474789  1.00000000  P
FD17  9.77216721  1.00000000  P
FD18  6.38200235  1.00000000  P
FD19  6.28624249  1.00000000  P
FD20  6.60642433  1.00000000  P
FD21  6.03237391  1.00000000  P
FD22  5.04795122  1.00000000  P
FD23  7.89418030  1.00000000  P
FD24  4.90311575  1.00000000  P
FD25  5.10688591  1.00000000  P
FD26  8.31096554  1.00000000  P
FD27  9.12967873  1.00000000  P
FD28  2.94444227  1.00000000  P
FD29  5.80554819  1.00000000  P
FD30  7.86059856  1.00000000  P
FD31  10.3645287  1.00000000  P
FD32  6.58846855  1.00000000  P
FD33  4.13886786  1.00000000  P
FD34  8.71370125  1.00000000  P
FD35  6.97220850  1.00000000  P
FD36  6.65212297  1.00000000  P
FD37  2.35011005  1.00000000  P
FD38  5.26827526  1.00000000  P
FD39  2.64864540  1.00000000  P
FD40  2.79182434  1.00000000  P
FD41  11.0358400  1.00000000  P
FD42  2.99092627  1.00000000  P
FD43  5.11464548  1.00000000  P
FD44  9.23843193  1.00000000  P
FD45  3.75602674  1.00000000  P
FD46  4.18608236  1.00000000  P
FD47  7.01916933  1.00000000  P
FD48  8.13586712  1.00000000  P
FD49  6.47372484  1.00000000  P
FD50  6.80032873  1.00000000  P
FD51  4.36914301  1.00000000  P
FD52  4.08507204  1.00000000  P
FD53  10.1055832  1.00000000  P
#  15
FD01  7.99190903  1.00000000  P
FD02  6.13514614  1.00000000  P
FD03  4.74737978  1.00000000  P
FD04  12.1566906  1.00000000  P
FD05  7.97445488  1.00000000  P
FD06  6.83809900  1.00000000  P
FD07  12.5006113  1.00000000  P
FD08  9.24221897  1.00000000  P
FD09  5.55764818  1.00000000  P
FD10  9.62207603  1.00000000  P
FD11  11.9329891  1.00000000  P
FD12  9.83166122  1.00000000  P
FD13  5.19841719  1.00000000  P
FD14  2.81261110  1.00000000  P
FD15  4.49621201  1.00000000  P
FD16  9.68342781  1.00000000  P
FD17  7.04142904  1.00000000  P
FD18  8.81064987  1.00000000  P
FD19  3.95235944  1.00000000  P
FD20  2.51810336  1.00000000  P
FD21  9.85457039  1.00000000  P
FD22  3.97206020  1.00000000  P
FD23  6.23329687  1.00000000  P
FD24  5.18062401  1.00000000  P
FD25  2.11842632  1.00000000  P
FD26  7.55606890  1.00000000  P
FD27  7.74668789  1.00000000  P
FD28  6.36509275  1.00000000  P
FD29  9.88743114  1.00000000  P
FD30  10.6621141  1.00000000  P
FD31  10.0313406  1.00000000  P
